Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[161]    0.0    0.00    0.00   17537         __gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >::operator+(long) const [161]
                0.00    0.00   17537/93571       __gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >::__normal_iterator(Sheep* const&) [125]
-----------------------------------------------
                0.00    0.00   17537/17537       void std::_Destroy<__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > > >(__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >, __gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >) [165]
[162]    0.0    0.00    0.00   17537         void std::_Destroy_aux<true>::__destroy<__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > > >(__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >, __gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >) [162]
-----------------------------------------------
                0.00    0.00   17537/17537       __gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > >, __gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > > >(__gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > >, __gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > >, __gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >) [71]
[163]    0.0    0.00    0.00   17537         Sheep* std::__copy_move_a1<false, Sheep const*, Sheep*>(Sheep const*, Sheep const*, Sheep*) [163]
                0.00    0.00   17537/17537       Sheep* std::__copy_move_a2<false, Sheep const*, Sheep*>(Sheep const*, Sheep const*, Sheep*) [164]
-----------------------------------------------
                0.00    0.00   17537/17537       Sheep* std::__copy_move_a1<false, Sheep const*, Sheep*>(Sheep const*, Sheep const*, Sheep*) [163]
[164]    0.0    0.00    0.00   17537         Sheep* std::__copy_move_a2<false, Sheep const*, Sheep*>(Sheep const*, Sheep const*, Sheep*) [164]
                0.00    0.00   17537/17614       Sheep* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<Sheep>(Sheep const*, Sheep const*, Sheep*) [160]
-----------------------------------------------
                0.00    0.00   17537/17537       void std::_Destroy<__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >, Sheep>(__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >, __gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >, std::allocator<Sheep>&) [166]
[165]    0.0    0.00    0.00   17537         void std::_Destroy<__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > > >(__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >, __gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >) [165]
                0.00    0.00   17537/17537       void std::_Destroy_aux<true>::__destroy<__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > > >(__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >, __gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >) [162]
-----------------------------------------------
                0.00    0.00   17537/17537       std::vector<Sheep, std::allocator<Sheep> >::operator=(std::vector<Sheep, std::allocator<Sheep> > const&) [20]
[166]    0.0    0.00    0.00   17537         void std::_Destroy<__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >, Sheep>(__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >, __gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >, std::allocator<Sheep>&) [166]
                0.00    0.00   17537/17537       void std::_Destroy<__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > > >(__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >, __gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >) [165]
-----------------------------------------------
                0.00    0.00   17515/17515       std::vector<Sheep, std::allocator<Sheep> >::clear() [168]
[167]    0.0    0.00    0.00   17515         std::vector<Sheep, std::allocator<Sheep> >::_M_erase_at_end(Sheep*) [167]
                0.00    0.00   17515/38140       std::_Vector_base<Sheep, std::allocator<Sheep> >::_M_get_Tp_allocator() [141]
                0.00    0.00   17515/17717       void std::_Destroy<Sheep*, Sheep>(Sheep*, Sheep*, std::allocator<Sheep>&) [157]
-----------------------------------------------
                0.00    0.00   17515/17515       go() [2]
[168]    0.0    0.00    0.00   17515         std::vector<Sheep, std::allocator<Sheep> >::clear() [168]
                0.00    0.00   17515/17515       std::vector<Sheep, std::allocator<Sheep> >::_M_erase_at_end(Sheep*) [167]
-----------------------------------------------
                0.00    0.00     116/17502       Wolf const* std::__niter_base<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >(__gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >) [272]
                0.00    0.00     300/17502       bool __gnu_cxx::operator==<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >(__gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > > const&, __gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > > const&) [256]
                0.00    0.00   17086/17502       bool __gnu_cxx::operator!=<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >(__gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > > const&, __gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > > const&) [174]
[169]    0.0    0.00    0.00   17502         __gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >::base() const [169]
-----------------------------------------------
                0.00    0.00    3600/11749       setup() [45]
                0.00    0.00    8149/11749       Sheep::eatGrass(Patch&) [42]
[170]    0.0    0.00    0.00   11749         Patch::setColor(Patch::Color) [170]
-----------------------------------------------
                0.00    0.00   11005/11005       Sheep* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > >, Sheep*>(__gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > >, __gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > >, Sheep*) [65]
[171]    0.0    0.00    0.00   11005         bool __gnu_cxx::operator!=<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > >(__gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > > const&, __gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > > const&) [171]
                0.00    0.00   22010/57384       __gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > >::base() const [131]
-----------------------------------------------
                0.00    0.00   10954/10954       Sheep* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > >, Sheep*>(__gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > >, __gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > >, Sheep*) [65]
[172]    0.0    0.00    0.00   10954         __gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > >::operator++() [172]
-----------------------------------------------
                0.00    0.00   10954/10954       Sheep* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > >, Sheep*>(__gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > >, __gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > >, Sheep*) [65]
[173]    0.0    0.00    0.00   10954         __gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > >::operator*() const [173]
-----------------------------------------------
                0.00    0.00    8543/8543        Wolf* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >, Wolf*>(__gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >, __gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >, Wolf*) [75]
[174]    0.0    0.00    0.00    8543         bool __gnu_cxx::operator!=<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >(__gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > > const&, __gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > > const&) [174]
                0.00    0.00   17086/17502       __gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >::base() const [169]
-----------------------------------------------
                0.00    0.00     231/8505        Sheep* std::__copy_move_a<false, Sheep*, Sheep*>(Sheep*, Sheep*, Sheep*) [276]
                0.00    0.00    8274/8505        Sheep* std::__relocate_a<Sheep*, Sheep*, std::allocator<Sheep> >(Sheep*, Sheep*, Sheep*, std::allocator<Sheep>&) [33]
[175]    0.0    0.00    0.00    8505         Sheep* std::__niter_base<Sheep*>(Sheep*) [175]
-----------------------------------------------
                0.00    0.00    8488/8488        Wolf* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >, Wolf*>(__gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >, __gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >, Wolf*) [75]
[176]    0.0    0.00    0.00    8488         __gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >::operator++() [176]
-----------------------------------------------
                0.00    0.00    8488/8488        Wolf* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >, Wolf*>(__gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >, __gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >, Wolf*) [75]
[177]    0.0    0.00    0.00    8488         __gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >::operator*() const [177]
-----------------------------------------------
                0.00    0.00     111/7491        Wolf* std::__copy_move_a<false, Wolf*, Wolf*>(Wolf*, Wolf*, Wolf*) [317]
                0.00    0.00    7380/7491        Wolf* std::__relocate_a<Wolf*, Wolf*, std::allocator<Wolf> >(Wolf*, Wolf*, Wolf*, std::allocator<Wolf>&) [60]
[178]    0.0    0.00    0.00    7491         Wolf* std::__niter_base<Wolf*>(Wolf*) [178]
-----------------------------------------------
                0.00    0.00    7320/7320        bool __gnu_cxx::operator!=<Patch const*, std::vector<Patch, std::allocator<Patch> > >(__gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > > const&, __gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > > const&) [185]
[179]    0.0    0.00    0.00    7320         __gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > >::base() const [179]
-----------------------------------------------
                0.00    0.00       1/5240        main [1]
                0.00    0.00     319/5240        std::vector<Wolf, std::allocator<Wolf> >::operator=(std::vector<Wolf, std::allocator<Wolf> > const&) [73]
                0.00    0.00    4920/5240        std::vector<Wolf, std::allocator<Wolf> >::_M_check_len(unsigned long, char const*) const [29]
[180]    0.0    0.00    0.00    5240         std::vector<Wolf, std::allocator<Wolf> >::size() const [180]
-----------------------------------------------
                0.00    0.00       1/5220        std::vector<Patch, std::allocator<Patch> >::_S_max_size(std::allocator<Patch> const&) [362]
                0.00    0.00       1/5220        std::vector<std::vector<Patch, std::allocator<Patch> >, std::allocator<std::vector<Patch, std::allocator<Patch> > > >::_S_max_size(std::allocator<std::vector<Patch, std::allocator<Patch> > > const&) [364]
                0.00    0.00    2460/5220        std::vector<Wolf, std::allocator<Wolf> >::_S_max_size(std::allocator<Wolf> const&) [28]
                0.00    0.00    2758/5220        std::vector<Sheep, std::allocator<Sheep> >::_S_max_size(std::allocator<Sheep> const&) [196]
[181]    0.0    0.00    0.00    5220         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [181]
-----------------------------------------------
                0.00    0.00      58/4962        __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >::operator+(long) const [307]
                0.00    0.00     863/4962        __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >::operator-(long) const [218]
                0.00    0.00    1589/4962        std::vector<Wolf, std::allocator<Wolf> >::begin() [201]
                0.00    0.00    2452/4962        std::vector<Wolf, std::allocator<Wolf> >::end() [199]
[182]    0.0    0.00    0.00    4962         __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >::__normal_iterator(Wolf* const&) [182]
-----------------------------------------------
                0.00    0.00    1430/4188        __gnu_cxx::new_allocator<Sheep>::allocate(unsigned long, void const*) [205]
                0.00    0.00    2758/4188        __gnu_cxx::new_allocator<Sheep>::max_size() const [192]
[183]    0.0    0.00    0.00    4188         __gnu_cxx::new_allocator<Sheep>::_M_max_size() const [183]
-----------------------------------------------
                0.00    0.00    1285/3745        __gnu_cxx::new_allocator<Wolf>::allocate(unsigned long, void const*) [211]
                0.00    0.00    2460/3745        __gnu_cxx::new_allocator<Wolf>::max_size() const [25]
[184]    0.0    0.00    0.00    3745         __gnu_cxx::new_allocator<Wolf>::_M_max_size() const [184]
-----------------------------------------------
                0.00    0.00    3660/3660        Patch* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > >, Patch*>(__gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > >, __gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > >, Patch*) [90]
[185]    0.0    0.00    0.00    3660         bool __gnu_cxx::operator!=<Patch const*, std::vector<Patch, std::allocator<Patch> > >(__gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > > const&, __gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > > const&) [185]
                0.00    0.00    7320/7320        __gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > >::base() const [179]
-----------------------------------------------
                0.00    0.00      60/3660        Patch* std::__uninitialized_default_n_1<false>::__uninit_default_n<Patch*, unsigned long>(Patch*, unsigned long) [105]
                0.00    0.00    3600/3660        Patch* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > >, Patch*>(__gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > >, __gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > >, Patch*) [90]
[186]    0.0    0.00    0.00    3660         Patch* std::__addressof<Patch>(Patch&) [186]
-----------------------------------------------
                0.00    0.00    3600/3600        setup() [45]
[187]    0.0    0.00    0.00    3600         Patch::setCountdown(int) [187]
-----------------------------------------------
                0.00    0.00    3600/3600        Patch* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > >, Patch*>(__gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > >, __gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > >, Patch*) [90]
[188]    0.0    0.00    0.00    3600         __gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > >::operator++() [188]
-----------------------------------------------
                0.00    0.00    3600/3600        Patch* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > >, Patch*>(__gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > >, __gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > >, Patch*) [90]
[189]    0.0    0.00    0.00    3600         __gnu_cxx::__normal_iterator<Patch const*, std::vector<Patch, std::allocator<Patch> > >::operator*() const [189]
-----------------------------------------------
                0.00    0.00    3600/3600        void std::_Construct<Patch, Patch const&>(Patch*, Patch const&) [89]
[190]    0.0    0.00    0.00    3600         Patch const& std::forward<Patch const&>(std::remove_reference<Patch const&>::type&) [190]
-----------------------------------------------
                0.00    0.00      55/2816        Wolf* std::vector<Wolf, std::allocator<Wolf> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > > >(unsigned long, __gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >, __gnu_cxx::__normal_iterator<Wolf const*, std::vector<Wolf, std::allocator<Wolf> > >) [76]
                0.00    0.00      98/2816        void std::vector<Wolf, std::allocator<Wolf> >::_M_realloc_insert<Wolf>(__gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >, Wolf&&) [49]
                0.00    0.00     150/2816        std::vector<Wolf, std::allocator<Wolf> >::operator=(std::vector<Wolf, std::allocator<Wolf> > const&) [73]
                0.00    0.00     151/2816        std::vector<Wolf, std::allocator<Wolf> >::~vector() [261]
                0.00    0.00    2362/2816        void std::vector<Wolf, std::allocator<Wolf> >::_M_realloc_insert<Wolf const&>(__gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >, Wolf const&) [36]
[191]    0.0    0.00    0.00    2816         std::_Vector_base<Wolf, std::allocator<Wolf> >::_M_get_Tp_allocator() [191]
-----------------------------------------------
                0.00    0.00    2758/2758        std::allocator_traits<std::allocator<Sheep> >::max_size(std::allocator<Sheep> const&) [195]
[192]    0.0    0.00    0.00    2758         __gnu_cxx::new_allocator<Sheep>::max_size() const [192]
                0.00    0.00    2758/4188        __gnu_cxx::new_allocator<Sheep>::_M_max_size() const [183]
-----------------------------------------------
                0.00    0.00    2758/2758        std::vector<Sheep, std::allocator<Sheep> >::max_size() const [194]
[193]    0.0    0.00    0.00    2758         std::_Vector_base<Sheep, std::allocator<Sheep> >::_M_get_Tp_allocator() const [193]
-----------------------------------------------
                0.00    0.00    2758/2758        std::vector<Sheep, std::allocator<Sheep> >::_M_check_len(unsigned long, char const*) const [209]
[194]    0.0    0.00    0.00    2758         std::vector<Sheep, std::allocator<Sheep> >::max_size() const [194]
                0.00    0.00    2758/2758        std::_Vector_base<Sheep, std::allocator<Sheep> >::_M_get_Tp_allocator() const [193]
                0.00    0.00    2758/2758        std::vector<Sheep, std::allocator<Sheep> >::_S_max_size(std::allocator<Sheep> const&) [196]
-----------------------------------------------
                0.00    0.00    2758/2758        std::vector<Sheep, std::allocator<Sheep> >::_S_max_size(std::allocator<Sheep> const&) [196]
[195]    0.0    0.00    0.00    2758         std::allocator_traits<std::allocator<Sheep> >::max_size(std::allocator<Sheep> const&) [195]
                0.00    0.00    2758/2758        __gnu_cxx::new_allocator<Sheep>::max_size() const [192]
-----------------------------------------------
                0.00    0.00    2758/2758        std::vector<Sheep, std::allocator<Sheep> >::max_size() const [194]
[196]    0.0    0.00    0.00    2758         std::vector<Sheep, std::allocator<Sheep> >::_S_max_size(std::allocator<Sheep> const&) [196]
                0.00    0.00    2758/2758        std::allocator_traits<std::allocator<Sheep> >::max_size(std::allocator<Sheep> const&) [195]
                0.00    0.00    2758/5220        unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [181]
-----------------------------------------------
                0.00    0.00    1230/2609        std::vector<Wolf, std::allocator<Wolf> >::_M_check_len(unsigned long, char const*) const [29]
                0.00    0.00    1379/2609        std::vector<Sheep, std::allocator<Sheep> >::_M_check_len(unsigned long, char const*) const [209]
[197]    0.0    0.00    0.00    2609         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [197]
-----------------------------------------------
                0.00    0.00    2460/2460        std::vector<Wolf, std::allocator<Wolf> >::max_size() const [26]
[198]    0.0    0.00    0.00    2460         std::_Vector_base<Wolf, std::allocator<Wolf> >::_M_get_Tp_allocator() const [198]
-----------------------------------------------
                0.00    0.00      49/2452        Wolf& std::vector<Wolf, std::allocator<Wolf> >::emplace_back<Wolf>(Wolf&&) [47]
                0.00    0.00      58/2452        std::vector<Wolf, std::allocator<Wolf> >::operator=(std::vector<Wolf, std::allocator<Wolf> > const&) [73]
                0.00    0.00     150/2452        go() [2]
                0.00    0.00     151/2452        displayLabels() [39]
                0.00    0.00     863/2452        std::vector<Wolf, std::allocator<Wolf> >::back() [219]
                0.00    0.00    1181/2452        std::vector<Wolf, std::allocator<Wolf> >::push_back(Wolf const&) [35]
[199]    0.0    0.00    0.00    2452         std::vector<Wolf, std::allocator<Wolf> >::end() [199]
                0.00    0.00    2452/4962        __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >::__normal_iterator(Wolf* const&) [182]
-----------------------------------------------
                0.00    0.00     813/1998        Wolf::Wolf(int, int, int) [220]
                0.00    0.00    1185/1998        Sheep::Sheep(int, int, int) [43]
[200]    0.0    0.00    0.00    1998         Animal::Animal(int, int, int) [200]
-----------------------------------------------
                0.00    0.00      49/1589        void std::vector<Wolf, std::allocator<Wolf> >::_M_realloc_insert<Wolf>(__gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >, Wolf&&) [49]
                0.00    0.00      58/1589        std::vector<Wolf, std::allocator<Wolf> >::operator=(std::vector<Wolf, std::allocator<Wolf> > const&) [73]
                0.00    0.00     150/1589        go() [2]
                0.00    0.00     151/1589        displayLabels() [39]
                0.00    0.00    1181/1589        void std::vector<Wolf, std::allocator<Wolf> >::_M_realloc_insert<Wolf const&>(__gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >, Wolf const&) [36]
[201]    0.0    0.00    0.00    1589         std::vector<Wolf, std::allocator<Wolf> >::begin() [201]
                0.00    0.00    1589/4962        __gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >::__normal_iterator(Wolf* const&) [182]
-----------------------------------------------
                0.00    0.00      51/1581        std::vector<Sheep, std::allocator<Sheep> >::operator=(std::vector<Sheep, std::allocator<Sheep> > const&) [20]
                0.00    0.00      54/1581        void std::vector<Sheep, std::allocator<Sheep> >::_M_realloc_insert<Sheep>(__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >, Sheep&&) [51]
                0.00    0.00     151/1581        std::_Vector_base<Sheep, std::allocator<Sheep> >::~_Vector_base() [252]
                0.00    0.00    1325/1581        void std::vector<Sheep, std::allocator<Sheep> >::_M_realloc_insert<Sheep const&>(__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >, Sheep const&) [37]
[202]    0.0    0.00    0.00    1581         std::_Vector_base<Sheep, std::allocator<Sheep> >::_M_deallocate(Sheep*, unsigned long) [202]
                0.00    0.00    1430/1430        std::allocator_traits<std::allocator<Sheep> >::deallocate(std::allocator<Sheep>&, Sheep*, unsigned long) [207]
-----------------------------------------------
                0.00    0.00      49/1436        void std::vector<Wolf, std::allocator<Wolf> >::_M_realloc_insert<Wolf>(__gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >, Wolf&&) [49]
                0.00    0.00      55/1436        std::vector<Wolf, std::allocator<Wolf> >::operator=(std::vector<Wolf, std::allocator<Wolf> > const&) [73]
                0.00    0.00     151/1436        std::_Vector_base<Wolf, std::allocator<Wolf> >::~_Vector_base() [247]
                0.00    0.00    1181/1436        void std::vector<Wolf, std::allocator<Wolf> >::_M_realloc_insert<Wolf const&>(__gnu_cxx::__normal_iterator<Wolf*, std::vector<Wolf, std::allocator<Wolf> > >, Wolf const&) [36]
[203]    0.0    0.00    0.00    1436         std::_Vector_base<Wolf, std::allocator<Wolf> >::_M_deallocate(Wolf*, unsigned long) [203]
                0.00    0.00    1285/1285        std::allocator_traits<std::allocator<Wolf> >::deallocate(std::allocator<Wolf>&, Wolf*, unsigned long) [214]
-----------------------------------------------
                0.00    0.00    1430/1430        std::allocator_traits<std::allocator<Sheep> >::deallocate(std::allocator<Sheep>&, Sheep*, unsigned long) [207]
[204]    0.0    0.00    0.00    1430         __gnu_cxx::new_allocator<Sheep>::deallocate(Sheep*, unsigned long) [204]
-----------------------------------------------
                0.00    0.00    1430/1430        std::allocator_traits<std::allocator<Sheep> >::allocate(std::allocator<Sheep>&, unsigned long) [208]
[205]    0.0    0.00    0.00    1430         __gnu_cxx::new_allocator<Sheep>::allocate(unsigned long, void const*) [205]
                0.00    0.00    1430/4188        __gnu_cxx::new_allocator<Sheep>::_M_max_size() const [183]
-----------------------------------------------
                0.00    0.00      51/1430        Sheep* std::vector<Sheep, std::allocator<Sheep> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > > >(unsigned long, __gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > >, __gnu_cxx::__normal_iterator<Sheep const*, std::vector<Sheep, std::allocator<Sheep> > >) [66]
                0.00    0.00      54/1430        void std::vector<Sheep, std::allocator<Sheep> >::_M_realloc_insert<Sheep>(__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >, Sheep&&) [51]
                0.00    0.00    1325/1430        void std::vector<Sheep, std::allocator<Sheep> >::_M_realloc_insert<Sheep const&>(__gnu_cxx::__normal_iterator<Sheep*, std::vector<Sheep, std::allocator<Sheep> > >, Sheep const&) [37]
[206]    0.0    0.00    0.00    1430         std::_Vector_base<Sheep, std::allocator<Sheep> >::_M_allocate(unsigned long) [206]
                0.00    0.00    1430/1430        std::allocator_traits<std::allocator<Sheep> >::allocate(std::allocator<Sheep>&, unsigned long) [208]
-----------------------------------------------
                0.00    0.00    1430/1430        std::_Vector_base<Sheep, std::allocator<Sheep> >::_M_deallocate(Sheep*, unsigned long) [202]
[207]    0.0    0.00    0.00    1430         std::allocator_traits<std::allocator<Sheep> >::deallocate(std::allocator<Sheep>&, Sheep*, unsigned long) [207]
                0.00    0.00    1430/1430        __gnu_cxx::new_allocator<Sheep>::deallocate(Sheep*, unsigned long) [204]
-----------------------------------------------
                0.00    0.00    1430/1430        std::_Vector_base<Sheep, std::allocator<Sheep> >::_M_allocate(unsigned long) [206]
[208]    0.0    0.00    0.00    1430         std::allocator_traits<std::allocator<Sheep> >::allocate(std::allocator<Sheep>&, unsigned long) [208]
                0.00    0.00    1430/1430        __gnu_cxx::new_allocator<Sheep>::allocate(unsigned long, void const*) [205]
-----------------------------------------------
